d,r,t,e,a,b,n,defect_rad
2940,2,2,1470,125,50176,50301,1
2940,2,2,1470,128,109375,109503,1
2940,5,5,588,25,3456,3481,1
2940,5,5,588,1080,2401,3481,1
2940,5,5,588,1,4374,4375,1
2940,5,5,588,1,14336,14337,1
2940,5,5,588,1701,13924,15625,1
2940,5,5,588,243,20237,20480,1
2940,5,5,588,49,59000,59049,1
2940,6,6,490,196,3125,3321,1
2940,6,6,490,1,4374,4375,1
2940,6,6,490,1029,4096,5125,1
2940,6,6,490,1,6560,6561,1
2940,6,6,490,343,8405,8748,1
2940,6,6,490,41,10935,10976,1
2940,6,6,490,3,16807,16810,1
2940,6,6,490,1,28125,28126,1
2940,7,7,420,1,3375,3376,1
2940,7,7,420,1055,2401,3456,1
2940,7,7,420,844,3125,3969,1
2940,7,7,420,1,4374,4375,1
2940,14,14,210,53,3072,3125,1
2940,14,14,210,1,4374,4375,1
2940,14,14,210,7,5618,5625,1
2940,14,14,210,625,5936,6561,1
2940,14,14,210,64,6561,6625,1
2940,14,14,210,2809,12500,15309,1
2940,14,14,210,20,19663,19683,1
2940,42,42,70,1,4374,4375,1
2940,73,42,70,1,4374,4375,73
2940,79,42,70,1,4374,4375,79
2940,83,42,70,1,4374,4375,83
2940,89,42,70,1,4374,4375,89
2960,2,2,1480,800,2197,2997,1
2960,2,2,1480,128,2997,3125,1
2960,2,2,1480,1024,2187,3211,1
2960,2,2,1480,1,3249,3250,1
2960,2,2,1480,1369,2375,3744,1
2960,2,2,1480,8,4617,4625,1
2960,2,2,1480,1,5624,5625,1
2960,2,2,1480,3,6250,6253,1
2960,2,2,1480,481,6080,6561,1
2960,2,2,1480,95,6561,6656,1
2960,2,2,1480,3159,3700,6859,1
2960,2,2,1480,1,7695,7696,1
2960,2,2,1480,5,9472,9477,1
2960,2,2,1480,3125,6859,9984,1
2960,2,2,1480,361,11664,12025,1
2960,2,2,1480,45,13312,13357,1
2960,2,2,1480,1,13689,13690,1
2960,2,2,1480,6253,9747,16000,1
2960,2,2,1480,1,17575,17576,1
2960,2,2,1480,2375,16384,18759,1
2960,2,2,1480,4693,18432,23125,1
2960,2,2,1480,1125,27436,28561,1
2960,2,2,1480,5476,23085,28561,1
2960,2,2,1480,37,32768,32805,1
2960,2,2,1480,9025,50024,59049,1
2960,2,2,1480,64,81225,81289,1
2960,2,2,1480,15625,65664,81289,1
2960,2,2,1480,513,202612,203125,1
2960,5,5,592,11,4096,4107,1
2960,8,8,370,128,2997,3125,1
2960,8,8,370,1369,30375,31744,1
2960,8,8,370,37,32768,32805,1
2960,20,20,148,128,2997,3125,1
2960,74,74,40,1,4374,4375,1
2960,79,74,40,1,4374,4375,79
2960,83,74,40,1,4374,4375,83
2960,86,74,40,1,4374,4375,43
2960,89,74,40,1,4374,4375,89
2960,94,74,40,1,4374,4375,47
2964,1,1,2964,1024,2187,3211,1
2964,1,1,2964,1483,1728,3211,1
2964,1,1,2964,384,28177,28561,1
2964,2,2,1482,243,2968,3211,1
2964,2,2,1482,1024,2187,3211,1
2964,2,2,1482,848,2401,3249,1
2964,2,2,1482,128,3211,3339,1
2964,2,2,1482,1007,4096,5103,1
2964,2,2,1482,361,4823,5184,1
2964,2,2,1482,53,6859,6912,1
2964,2,2,1482,2809,4394,7203,1
2964,2,2,1482,512,6859,7371,1
2964,2,2,1482,2809,5472,8281,1
2964,2,2,1482,1568,6859,8427,1
2964,2,2,1482,361,8427,8788,1
2964,2,2,1482,304,8957,9261,1
2964,2,2,1482,689,16807,17496,1
2964,2,2,1482,169,19494,19663,1
2964,2,2,1482,1372,27189,28561,1
2964,2,2,1482,1,41552,41553,1
2964,3,3,988,209,2916,3125,1
2964,3,3,988,11,3200,3211,1
2964,3,3,988,1024,2187,3211,1
2964,3,3,988,1,3249,3250,1
2964,3,3,988,361,3159,3520,1
2964,3,3,988,125,3971,4096,1
2964,3,3,988,1,4224,4225,1
2964,3,3,988,121,4104,4225,1
2964,3,3,988,2197,2420,4617,1
2964,3,3,988,11,4864,4875,1
2964,3,3,988,3125,3211,6336,1
2964,3,3,988,64,6591,6655,1
2964,3,3,988,1,6655,6656,1
2964,3,3,988,95,6561,6656,1
2964,3,3,988,99,6760,6859,1
2964,3,3,988,325,6534,6859,1
2964,3,3,988,715,6144,6859,1
2964,3,3,988,1859,5000,6859,1
2964,3,3,988,5,6859,6864,1
2964,3,3,988,16,6859,6875,1
2964,3,3,988,1331,6669,8000,1
2964,3,3,988,19,8000,8019,1
2964,3,3,988,3575,4617,8192,1
2964,3,3,988,11,9375,9386,1
2964,3,3,988,3125,6859,9984,1
2964,3,3,988,169,11495,11664,1
2964,3,3,988,3125,8788,11913,1
2964,3,3,988,104,11875,11979,1
2964,3,3,988,5120,6859,11979,1
2964,3,3,988,1,14079,14080,1
2964,3,3,988,16,14625,14641,1
2964,3,3,988,5616,9025,14641,1
2964,3,3,988,1936,13689,15625,1
2964,3,3,988,25,17303,17328,1
2964,3,3,988,1331,16245,17576,1
2964,3,3,988,128,20449,20577,1
2964,3,3,988,171,21125,21296,1
2964,3,3,988,1125,27436,28561,1
2964,3,3,988,6561,22000,28561,1
2964,3,3,988,507,32768,33275,1
2964,39,39,76,1024,2187,3211,1
2964,79,39,76,1024,2187,3211,79
2964,83,39,76,1024,2187,3211,83
2964,89,39,76,1024,2187,3211,89
2964,97,39,76,1024,2187,3211,97
2964,101,39,76,1024,2187,3211,101
2964,103,39,76,1024,2187,3211,103
2964,107,39,76,1024,2187,3211,107
2964,109,39,76,1024,2187,3211,109
2964,113,39,76,1024,2187,3211,113
2964,127,39,76,1024,2187,3211,127
2970,1,1,2970,32,6655,6687,1
2970,3,3,990,242,2883,3125,1
2970,3,3,990,1,3750,3751,1
2970,3,3,990,3,3872,3875,1
2970,3,3,990,25,3968,3993,1
2970,3,3,990,1375,6561,7936,1
2970,3,3,990,32,24025,24057,1
2970,3,3,990,36864,41261,78125,1
2970,9,9,330,747,3125,3872,1
2970,9,9,330,2187,3125,5312,1
2970,9,9,330,25,8192,8217,1
2970,9,9,330,13778,15625,29403,1
2970,27,27,110,11,3125,3136,1
2970,113,27,110,11,3125,3136,113
2970,127,27,110,11,3125,3136,127
2970,131,27,110,11,3125,3136,131
3000,1,1,3000,237,2888,3125,1
3000,1,1,3000,9,6241,6250,1
3000,1,1,3000,1,6399,6400,1
3000,1,1,3000,320,6241,6561,1
3000,1,1,3000,128,9747,9875,1
3000,5,5,600,1,4374,4375,1
3000,5,5,600,1,5375,5376,1
3000,5,5,600,2401,5375,7776,1
3000,5,5,600,16,9245,9261,1
3000,5,5,600,1075,15309,16384,1
3000,12,12,250,1,4374,4375,1
3000,25,25,120,375,3721,4096,1
3000,25,25,120,9,15616,15625,1
3000,75,75,40,1,4374,4375,1
3000,79,75,40,1,4374,4375,79
3000,83,75,40,1,4374,4375,83
3000,89,75,40,1,4374,4375,89
3010,1,1,3010,1,4374,4375,1
3010,1,1,3010,1,5375,5376,1
3010,1,1,3010,3,6272,6275,1
3010,1,1,3010,251,7525,7776,1
3010,1,1,3010,2401,5375,7776,1
3010,1,1,3010,16,9245,9261,1
3010,1,1,3010,7,10793,10800,1
3010,1,1,3010,43,12005,12048,1
3010,1,1,3010,2008,10935,12943,1
3010,1,1,3010,251,14749,15000,1
3010,1,1,3010,251,15625,15876,1
3010,1,1,3010,1075,15309,16384,1
3010,1,1,3010,1255,15552,16807,1
3010,1,1,3010,28,31347,31375,1
3010,1,1,3010,12943,18432,31375,1
3010,1,1,3010,1,63000,63001,1
3010,1,1,3010,81,134375,134456,1
3010,43,43,70,1,4374,4375,1
3010,73,43,70,1,4374,4375,73
3010,79,43,70,1,4374,4375,79
3010,83,43,70,1,4374,4375,83
3010,89,43,70,1,4374,4375,89
3040,1,1,3040,1024,2187,3211,1
3040,1,1,3040,1,3249,3250,1
3040,1,1,3040,95,6561,6656,1
3040,1,1,3040,3125,6859,9984,1
3040,1,1,3040,1125,27436,28561,1
3040,1,1,3040,338,390625,390963,1
3040,4,4,760,304,3125,3429,1
3040,4,4,760,1,6858,6859,1
3040,4,4,760,6859,9525,16384,1
3040,40,40,76,1024,2187,3211,1
3040,76,76,40,1,4374,4375,1
3040,79,40,76,1024,2187,3211,79
3040,79,76,40,1,4374,4375,79
3040,83,40,76,1024,2187,3211,83
3040,83,76,40,1,4374,4375,83
3040,86,76,40,1,4374,4375,43
3040,89,40,76,1024,2187,3211,89
3040,89,76,40,1,4374,4375,89
3040,94,76,40,1,4374,4375,47
3040,97,40,76,1024,2187,3211,97
3040,97,76,40,1,4374,4375,97
3040,101,40,76,1024,2187,3211,101
3040,103,40,76,1024,2187,3211,103
3040,107,40,76,1024,2187,3211,107
3040,109,40,76,1024,2187,3211,109
3040,113,40,76,1024,2187,3211,113
3040,127,40,76,1024,2187,3211,127
3040,131,40,76,1024,2187,3211,131
3080,1,1,3080,11,3125,3136,1
3080,1,1,3080,500,2783,3283,1
3080,1,1,3080,3703,4489,8192,1
3080,1,1,3080,1,8575,8576,1
3080,1,1,3080,67,12100,12167,1
3080,1,1,3080,121,16807,16928,1
3080,1,1,3080,4489,16807,21296,1
3080,1,1,3080,847,102400,103247,1
3080,1,1,3080,184,160867,161051,1
3080,2,2,1540,11,3125,3136,1
3080,2,2,1540,257,3388,3645,1
3080,2,2,1540,128,3645,3773,1
3080,2,2,1540,648,3125,3773,1
3080,2,2,1540,7,3993,4000,1
3080,2,2,1540,1925,2187,4112,1
3080,2,2,1540,2048,2187,4235,1
3080,2,2,1540,1,4374,4375,1
3080,2,2,1540,343,4112,4455,1
3080,2,2,1540,7,5625,5632,1
3080,2,2,1540,257,6655,6912,1
3080,2,2,1540,64,6875,6939,1
3080,2,2,1540,539,6400,6939,1
3080,2,2,1540,257,7168,7425,1
3080,2,2,1540,1125,8192,9317,1
3080,2,2,1540,1,9800,9801,1
3080,2,2,1540,1331,9604,10935,1
3080,2,2,1540,2048,12593,14641,1
3080,2,2,1540,49,16335,16384,1
3080,2,2,1540,1323,15125,16448,1
3080,2,2,1540,1799,15625,17424,1
3080,2,2,1540,3584,14641,18225,1
3080,2,2,1540,5632,12593,18225,1
3080,2,2,1540,6425,16807,23232,1
3080,2,2,1540,7,31097,31104,1
3080,2,2,1540,49,32076,32125,1
3080,2,2,1540,81,44975,45056,1
3080,2,2,1540,49,62451,62500,1
3080,2,2,1540,49,66000,66049,1
3080,2,2,1540,7000,59049,66049,1
3080,2,2,1540,72900,88151,161051,1
3080,4,4,770,11,3125,3136,1
3080,4,4,770,6655,37249,43904,1
3080,5,5,616,103,3993,4096,1
3080,5,5,616,81,12463,12544,1
3080,5,5,616,4032,10609,14641,1
3080,5,5,616,121,16686,16807,1
3080,7,7,440,1,6655,6656,1
3080,10,10,308,11,3125,3136,1
3080,11,11,280,1,4374,4375,1
3080,11,11,280,686,5875,6561,1
3080,11,11,280,27,12005,12032,1
3080,11,11,280,125,11907,12032,1
3080,11,11,280,162,15463,15625,1
3080,11,11,280,2209,14175,16384,1
3080,11,11,280,423,16384,16807,1
3080,11,11,280,6561,24064,30625,1
3080,14,14,220,128,2997,3125,1
3080,14,14,220,11,4096,4107,1
3080,14,14,220,1936,4625,6561,1
3080,14,14,220,37,6875,6912,1
3080,14,14,220,1369,14256,15625,1
3080,20,20,154,343,2816,3159,1
3080,20,20,154,1331,2197,3528,1
3080,20,20,154,363,4096,4459,1
3080,20,20,154,1183,6561,7744,1
3080,20,20,154,1,10647,10648,1
3080,20,20,154,8019,8788,16807,1
3080,28,28,110,11,3125,3136,1
3080,44,44,70,1,4374,4375,1
3080,73,44,70,1,4374,4375,73
3080,77,77,40,1,4374,4375,1
3080,79,44,70,1,4374,4375,79
3080,79,77,40,1,4374,4375,79
3080,83,44,70,1,4374,4375,83
3080,83,77,40,1,4374,4375,83
3080,89,44,70,1,4374,4375,89
3080,89,77,40,1,4374,4375,89
3080,97,44,70,1,4374,4375,97
3080,97,77,40,1,4374,4375,97
3080,113,28,110,11,3125,3136,113
3080,127,28,110,11,3125,3136,127
3080,131,28,110,11,3125,3136,131
3080,137,28,110,11,3125,3136,137
3116,2,2,1558,9,3116,3125,1
3116,2,2,1558,533,2592,3125,1
3116,2,2,1558,1444,1681,3125,1
3116,2,2,1558,41,3159,3200,1
3116,2,2,1558,1024,2187,3211,1
3116,2,2,1558,625,2624,3249,1
3116,2,2,1558,1,3249,3250,1
3116,2,2,1558,1083,2197,3280,1
3116,2,2,1558,13,3362,3375,1
3116,2,2,1558,164,3211,3375,1
3116,2,2,1558,1681,2375,4056,1
3116,2,2,1558,779,4096,4875,1
3116,2,2,1558,432,4693,5125,1
3116,2,2,1558,1681,4394,6075,1
3116,2,2,1558,1,6560,6561,1
3116,2,2,1558,95,6561,6656,1
3116,2,2,1558,135,6724,6859,1
3116,2,2,1558,361,6929,7290,1
3116,2,2,1558,19,8405,8424,1
3116,2,2,1558,169,8856,9025,1
3116,2,2,1558,3125,6859,9984,1
3116,2,2,1558,2,10125,10127,1
3116,2,2,1558,41,10944,10985,1
3116,2,2,1558,2197,9963,12160,1
3116,2,2,1558,208,19475,19683,1
3116,2,2,1558,5408,15625,21033,1
3116,2,2,1558,1125,27436,28561,1
3116,2,2,1558,500,89167,89667,1
3116,41,41,76,1024,2187,3211,1
3116,79,41,76,1024,2187,3211,79
3116,83,41,76,1024,2187,3211,83
3116,89,41,76,1024,2187,3211,89
3116,97,41,76,1024,2187,3211,97
3116,101,41,76,1024,2187,3211,101
3116,103,41,76,1024,2187,3211,103
3116,107,41,76,1024,2187,3211,107
3116,109,41,76,1024,2187,3211,109
3116,113,41,76,1024,2187,3211,113
3116,127,41,76,1024,2187,3211,127
3116,131,41,76,1024,2187,3211,131
3120,1,1,3120,3,3122,3125,1
3120,1,1,3120,1,4095,4096,1
3120,1,1,3120,1561,2535,4096,1
3120,1,1,3120,256,3969,4225,1
3120,1,1,3120,1,4374,4375,1
3120,1,1,3120,1,4459,4460,1
3120,1,1,3120,223,5265,5488,1
3120,1,1,3120,104,6021,6125,1
3120,1,1,3120,169,6075,6244,1
3120,1,1,3120,1561,5000,6561,1
3120,1,1,3120,2401,4160,6561,1
3120,1,1,3120,1183,8192,9375,1
3120,1,1,3120,8,10927,10935,1
3120,1,1,3120,9,10976,10985,1
3120,1,1,3120,6021,9604,15625,1
3120,1,1,3120,2535,14272,16807,1
3120,1,1,3120,5575,11232,16807,1
3120,1,1,3120,1625,16807,18432,1
3120,1,1,3120,729,21125,21854,1
3120,1,1,3120,243,21632,21875,1
3120,1,1,3120,8192,19683,27875,1
3120,1,1,3120,686,27875,28561,1
3120,1,1,3120,1561,27000,28561,1
3120,1,1,3120,13,32768,32781,1
3120,1,1,3120,729,37687,38416,1
3120,1,1,3120,19683,23192,42875,1
3120,1,1,3120,729,49000,49729,1
3120,1,1,3120,21168,28561,49729,1
3120,1,1,3120,1,50175,50176,1
3120,1,1,3120,896,49729,50625,1
3120,1,1,3120,7168,78125,85293,1
3120,1,1,3120,3125,174832,177957,1
3120,2,2,1560,1,3124,3125,1
3120,2,2,1560,142,3125,3267,1
3120,2,2,1560,1,4224,4225,1
3120,2,2,1560,1521,3520,5041,1
3120,2,2,1560,143,5041,5184,1
3120,2,2,1560,1,5324,5325,1
3120,2,2,1560,64,6591,6655,1
3120,2,2,1560,1,6655,6656,1
3120,2,2,1560,1331,5325,6656,1
3120,2,2,1560,284,6591,6875,1
3120,2,2,1560,729,6655,7384,1
3120,2,2,1560,2000,6591,8591,1
3120,2,2,1560,13,9075,9088,1
3120,2,2,1560,625,8591,9216,1
3120,2,2,1560,605,9477,10082,1
3120,2,2,1560,20,11979,11999,1
3120,2,2,1560,1,11999,12000,1
3120,2,2,1560,16,14625,14641,1
3120,2,2,1560,5041,9600,14641,1
3120,2,2,1560,2,15123,15125,1
3120,2,2,1560,1936,13689,15625,1
3120,2,2,1560,50,17253,17303,1
3120,2,2,1560,1,20448,20449,1
3120,2,2,1560,3872,17253,21125,1
3120,2,2,1560,8192,15975,24167,1
3120,2,2,1560,1,26624,26625,1
3120,2,2,1560,1936,26625,28561,1
3120,2,2,1560,6561,22000,28561,1
3120,2,2,1560,507,32768,33275,1
3120,2,2,1560,297,40328,40625,1
3120,2,2,1560,15625,29744,45369,1
3120,2,2,1560,3,65533,65536,1
3120,4,4,780,3,3125,3128,1
3120,4,4,780,34,3125,3159,1
3120,4,4,780,512,3375,3887,1
3120,4,4,780,1700,2187,3887,1
3120,4,4,780,1,3887,3888,1
3120,4,4,780,243,3757,4000,1
3120,4,4,780,1495,2601,4096,1
3120,4,4,780,207,4913,5120,1
3120,4,4,780,64,5525,5589,1
3120,4,4,780,676,4913,5589,1
3120,4,4,780,975,4913,5888,1
3120,4,4,780,1587,4913,6500,1
3120,4,4,780,9,6647,6656,1
3120,4,4,780,8,6877,6885,1
3120,4,4,780,1564,6561,8125,1
3120,4,4,780,2197,7803,10000,1
3120,4,4,780,299,9826,10125,1
3120,4,4,780,17,12150,12167,1
3120,4,4,780,675,11492,12167,1
3120,4,4,780,1,12167,12168,1
3120,4,4,780,169,13056,13225,1
3120,4,4,780,832,12393,13225,1
3120,4,4,780,6877,8748,15625,1
3120,4,4,780,3159,13225,16384,1
3120,4,4,780,3125,14283,17408,1
3120,4,4,780,4913,13312,18225,1
3120,4,4,780,2197,16928,19125,1
3120,4,4,780,23,27625,27648,1
3120,4,4,780,5,28561,28566,1
3120,4,4,780,12167,28900,41067,1
3120,4,4,780,4624,50301,54925,1
3120,4,4,780,169,58880,59049,1
3120,5,5,624,27,4069,4096,1
3120,6,6,520,928,2197,3125,1
3120,6,6,520,169,3456,3625,1
3120,6,6,520,841,3159,4000,1
3120,6,6,520,169,4205,4374,1
3120,6,6,520,2,10933,10935,1
3120,6,6,520,16,21125,21141,1
3120,8,8,390,1,4095,4096,1
3120,8,8,390,256,3969,4225,1
3120,8,8,390,1,4374,4375,1
3120,8,8,390,2401,4160,6561,1
3120,8,8,390,1183,8192,9375,1
3120,8,8,390,9,10976,10985,1
3120,8,8,390,1625,16807,18432,1
3120,8,8,390,243,21632,21875,1
3120,15,15,208,1,4095,4096,1
3120,15,15,208,256,3969,4225,1
3120,15,15,208,1,4374,4375,1
3120,15,15,208,2401,4160,6561,1
3120,15,15,208,1183,8192,9375,1
3120,15,15,208,9,10976,10985,1
3120,15,15,208,1625,16807,18432,1
3120,15,15,208,243,21632,21875,1
3120,24,24,130,1,4224,4225,1
3120,24,24,130,64,6591,6655,1
3120,24,24,130,1,6655,6656,1
3120,24,24,130,16,14625,14641,1
3120,24,24,130,1936,13689,15625,1
3120,26,26,120,375,3721,4096,1
3120,26,26,120,9,15616,15625,1
3120,78,78,40,1,4374,4375,1
3120,79,78,40,1,4374,4375,79
3120,83,78,40,1,4374,4375,83
3120,86,78,40,1,4374,4375,43
3120,89,78,40,1,4374,4375,89
3120,94,78,40,1,4374,4375,47
3120,97,78,40,1,4374,4375,97
3150,1,1,3150,1,4374,4375,1
3150,1,1,3150,197,6075,6272,1
3150,1,1,3150,1182,15625,16807,1
3150,1,1,3150,49,24576,24625,1
3150,3,3,1050,1,4374,4375,1
3150,3,3,1050,14,6561,6575,1
3150,3,3,1050,25,16807,16832,1
3150,3,3,1050,1841,16384,18225,1
3150,3,3,1050,49,69120,69169,1
3150,3,3,1050,3125,134656,137781,1
3150,5,5,630,225,3871,4096,1
3150,5,5,630,1,4374,4375,1
3150,5,5,630,2401,3840,6241,1
3150,5,5,630,9,6241,6250,1
3150,5,5,630,1,6399,6400,1
3150,5,5,630,320,6241,6561,1
3150,5,5,630,1,13824,13825,1
3150,5,5,630,316,15309,15625,1
3150,15,15,210,1,4374,4375,1
3150,15,15,210,7,5618,5625,1
3150,15,15,210,625,5936,6561,1
3150,15,15,210,64,6561,6625,1
3150,15,15,210,2809,12500,15309,1
3150,15,15,210,20,19663,19683,1
3150,45,45,70,1,4374,4375,1
3150,73,45,70,1,4374,4375,73
3150,79,45,70,1,4374,4375,79
3150,83,45,70,1,4374,4375,83
3150,89,45,70,1,4374,4375,89
3150,97,45,70,1,4374,4375,97
3160,1,1,3160,289,3555,3844,1
3160,1,1,3160,256,3875,4131,1
3160,1,1,3160,15,4898,4913,1
3160,1,1,3160,108,4805,4913,1
3160,1,1,3160,775,4913,5688,1
3160,1,1,3160,289,5952,6241,1
3160,1,1,3160,2025,4216,6241,1
3160,1,1,3160,9,6241,6250,1
3160,1,1,3160,1,6399,6400,1
3160,1,1,3160,320,6241,6561,1
3160,1,1,3160,2686,3875,6561,1
3160,1,1,3160,711,7225,7936,1
3160,1,1,3160,2560,6399,8959,1
3160,1,1,3160,2187,7688,9875,1
3160,1,1,3160,7533,9875,17408,1
3160,1,1,3160,31,19652,19683,1
3160,1,1,3160,961,21870,22831,1
3160,1,1,3160,3456,19375,22831,1
3160,1,1,3160,19584,29791,49375,1
3160,1,1,3160,2176,59049,61225,1
3160,1,1,3160,243,78125,78368,1
3160,4,4,790,9,6241,6250,1
3160,4,4,790,1,6399,6400,1
3160,4,4,790,320,6241,6561,1
3160,4,4,790,256,6399,6655,1
3160,79,79,40,1,4374,4375,1
3160,83,79,40,1,4374,4375,83
3160,89,79,40,1,4374,4375,89
3160,97,79,40,1,4374,4375,97
3160,101,79,40,1,4374,4375,101
3186,3,3,1062,243,3481,3724,1
3186,3,3,1062,3584,6859,10443,1
3186,3,3,1062,1,14336,14337,1
3186,27,27,118,25,3456,3481,1
3186,127,27,118,25,3456,3481,127
3192,2,2,1596,1,3807,3808,1
3192,2,2,1596,289,3807,4096,1
3192,2,2,1596,7,4617,4624,1
3192,2,2,1596,49,4864,4913,1
3192,2,2,1596,141,4913,5054,1
3192,2,2,1596,3,5488,5491,1
3192,2,2,1596,729,4864,5593,1
3192,2,2,1596,1,5831,5832,1
3192,2,2,1596,7,6137,6144,1
3192,2,2,1596,289,6272,6561,1
3192,2,2,1596,2209,4352,6561,1
3192,2,2,1596,2187,6517,8704,1
3192,2,2,1596,361,12032,12393,1
3192,2,2,1596,128,15181,15309,1
3192,2,2,1596,423,16384,16807,1
3192,2,2,1596,441,16967,17408,1
3192,2,2,1596,17,17672,17689,1
3192,2,2,1596,128,34263,34391,1
3192,2,2,1596,512,41971,42483,1
3192,4,4,798,49,3200,3249,1
3192,4,4,798,1,4374,4375,1
3192,4,4,798,2401,3375,5776,1
3192,4,4,798,19,6125,6144,1
3192,4,4,798,784,6075,6859,1
3192,4,4,798,1,6859,6860,1
3192,4,4,798,32,11875,11907,1
3192,4,4,798,729,14896,15625,1
3192,4,4,798,475,19208,19683,1
3192,6,6,532,256,4361,4617,1
3192,6,6,532,2187,7921,10108,1
3192,19,19,168,343,3125,3468,1
3192,19,19,168,459,3125,3584,1
3192,19,19,168,35,4096,4131,1
3192,19,19,168,1,4374,4375,1
3192,19,19,168,17,5103,5120,1
3192,19,19,168,1,5831,5832,1
3192,19,19,168,289,6272,6561,1
3192,19,19,168,3087,4913,8000,1
3192,19,19,168,68,16807,16875,1
3192,42,42,76,1024,2187,3211,1
3192,79,42,76,1024,2187,3211,79
3192,83,42,76,1024,2187,3211,83
3192,89,42,76,1024,2187,3211,89
3192,97,42,76,1024,2187,3211,97
3192,101,42,76,1024,2187,3211,101
3192,103,42,76,1024,2187,3211,103
3192,107,42,76,1024,2187,3211,107
3192,109,42,76,1024,2187,3211,109
3192,113,42,76,1024,2187,3211,113
3192,127,42,76,1024,2187,3211,127
3192,131,42,76,1024,2187,3211,131
3192,137,42,76,1024,2187,3211,137
3192,139,42,76,1024,2187,3211,139
3200,80,80,40,1,4374,4375,1
3200,83,80,40,1,4374,4375,83
3200,86,80,40,1,4374,4375,43
3200,89,80,40,1,4374,4375,89
3200,94,80,40,1,4374,4375,47
3200,97,80,40,1,4374,4375,97
3200,101,80,40,1,4374,4375,101
3220,1,1,3220,256,3125,3381,1
3220,1,1,3220,1,4116,4117,1
3220,1,1,3220,21,4096,4117,1
3220,1,1,3220,1,4374,4375,1
3220,1,1,3220,128,4347,4475,1
3220,1,1,3220,243,4232,4475,1
3220,1,1,3220,625,5103,5728,1
3220,1,1,3220,2025,3703,5728,1
3220,1,1,3220,1715,4117,5832,1
3220,1,1,3220,161,6400,6561,1
3220,1,1,3220,729,7160,7889,1
3220,1,1,3220,23,8748,8771,1
3220,1,1,3220,179,10125,10304,1
3220,1,1,3220,2401,9375,11776,1
3220,1,1,3220,162,12005,12167,1
3220,1,1,3220,1253,13122,14375,1
3220,1,1,3220,8192,8575,16767,1
3220,1,1,3220,40,16767,16807,1
3220,1,1,3220,6265,12167,18432,1
3220,1,1,3220,4833,14375,19208,1
3220,1,1,3220,1024,20585,21609,1
3220,1,1,3220,1,25920,25921,1
3220,1,1,3220,4096,27945,32041,1
3220,1,1,3220,13225,18816,32041,1
3220,1,1,3220,25,33831,33856,1
3220,1,1,3220,3680,32041,35721,1
3220,1,1,3220,22375,23552,45927,1
3220,1,1,3220,125,50176,50301,1
3220,1,1,3220,13225,45824,59049,1
3220,1,1,3220,128,109375,109503,1
3220,2,2,1610,7,4225,4232,1
3220,2,2,1610,1519,2875,4394,1
3220,2,2,1610,7,12493,12500,1
3220,2,2,1610,4394,12005,16399,1
3220,2,2,1610,29791,47104,76895,1
3220,2,2,1610,50375,131072,181447,1
3220,5,5,644,49,4864,4913,1
3220,7,7,460,392,2875,3267,1
3220,7,7,460,256,3125,3381,1
3220,7,7,460,23,3750,3773,1
3220,7,7,460,128,3645,3773,1
3220,7,7,460,648,3125,3773,1
3220,7,7,460,1725,2048,3773,1
3220,7,7,460,115,3773,3888,1
3220,7,7,460,7,3993,4000,1
3220,7,7,460,297,3703,4000,1
3220,7,7,460,32,3993,4025,1
3220,7,7,460,3,4232,4235,1
3220,7,7,460,2048,2187,4235,1
3220,7,7,460,1,4374,4375,1
3220,7,7,460,1331,3430,4761,1
3220,7,7,460,1127,3993,5120,1
3220,7,7,460,2401,2783,5184,1
3220,7,7,460,2464,3125,5589,1
3220,7,7,460,11,5589,5600,1
3220,7,7,460,7,5625,5632,1
3220,7,7,460,529,5103,5632,1
3220,7,7,460,3,5632,5635,1
3220,7,7,460,529,5400,5929,1
3220,7,7,460,256,5819,6075,1
3220,7,7,460,121,6440,6561,1
3220,7,7,460,161,6400,6561,1
3220,7,7,460,1331,6075,7406,1
3220,7,7,460,1,8624,8625,1
3220,7,7,460,2,9315,9317,1
3220,7,7,460,1125,8192,9317,1
3220,7,7,460,529,9075,9604,1
3220,7,7,460,1,9800,9801,1
3220,7,7,460,1331,9604,10935,1
3220,7,7,460,3375,7889,11264,1
3220,7,7,460,2401,9375,11776,1
3220,7,7,460,162,12005,12167,1
3220,7,7,460,1232,10935,12167,1
3220,7,7,460,5292,6875,12167,1
3220,7,7,460,121,12167,12288,1
3220,7,7,460,529,14112,14641,1
3220,7,7,460,1600,13041,14641,1
3220,7,7,460,5625,9016,14641,1
3220,7,7,460,184,15125,15309,1
3220,7,7,460,567,15625,16192,1
3220,7,7,460,49,16335,16384,1
3220,7,7,460,759,15625,16384,1
3220,7,7,460,8192,8575,16767,1
3220,7,7,460,40,16767,16807,1
3220,7,7,460,121,16807,16928,1
3220,7,7,460,3584,14641,18225,1
3220,7,7,460,1,25920,25921,1
3220,7,7,460,6561,19360,25921,1
3220,7,7,460,2783,25000,27783,1
3220,7,7,460,12288,16807,29095,1
3220,7,7,460,5,30613,30618,1
3220,7,7,460,12,30613,30625,1
3220,7,7,460,5589,26411,32000,1
3220,7,7,460,4096,31625,35721,1
3220,7,7,460,625,45927,46552,1
3220,7,7,460,125,50176,50301,1
3220,7,7,460,21875,30613,52488,1
3220,7,7,460,9,64000,64009,1
3220,7,7,460,15625,48384,64009,1
3220,46,46,70,1,4374,4375,1
